# Critical-line null test, N=200 extension (Task 3)
# Seed: 42  N: 200  t-range: [14.0, 400.0]  dps: 50
# Rejection: |t-gamma_k| >= 0.1 for k <= 250  (rejected 25, acceptance 88.9%)
index,t,phase_radians,magnitude_ratio,direction,residual
55,339.3408411932665,2.588018294692747986954110653190234364162,4.1684543929315093695,+,4.59716e-49
56,313.53596585685051,2.588018294692747986954110653190234364162,0.46108652726310185747,+,1.41657e-48
57,102.41255577814428,2.588018294692747986954110653190234364162,0.19848777615830171479,+,5.34553e-51
58,26.390694146958577,2.588018294692747986954110653190234364162,0.12437660192717005132,+,1.06911e-49
59,135.76487655080564,2.588018294692747986954110653190234364162,0.12220800480263055007,+,4.16951e-49
60,117.34797812662126,-0.553574358897045251508532730089268520035,2.1795439227734194424,-,1.30965e-49
61,95.43937762432202,2.588018294692747986954110653190234364162,1.9833126766681866896,+,4.81098e-50
62,377.96314973333102,2.588018294692747986954110653190234364162,0.44511650774565031526,+,4.91789e-49
63,352.27790381845017,-0.553574358897045251508532730089268520035,0.14126878170968600876,-,1.57025e-48
64,135.46566198821247,2.588018294692747986954110653190234364162,0.81939311623795290273,+,7.48374e-50
65,266.9993248038237,2.588018294692747986954110653190234364162,0.42722227728055744885,+,1.28293e-49
66,166.7139138094164,2.588018294692747986954110653190234364162,1.5768305775268457232,+,1.17602e-49
67,367.01536963984978,2.588018294692747986954110653190234364162,2.6153840641589792915,+,6.73537e-49
68,191.11681509873594,2.588018294692747986954110653190234364162,0.41138761792623203378,+,4.81098e-50
69,109.19821796987762,2.588018294692747986954110653190234364162,1.6586950288437768728,+,2.67276e-50
70,230.68809978697621,2.588018294692747986954110653190234364162,4.9599350544277571839,+,1.65711e-49
71,115.41826088985302,-0.553574358897045251508532730089268520035,52.045097291424725727,-,3.26077e-49
72,360.55963307055612,2.588018294692747986954110653190234364162,9.2381038070955993811,+,5.23862e-49
73,168.16859498419333,-0.553574358897045251508532730089268520035,0.91937788460909991671,-,1.14929e-49
74,98.657813034711367,-0.553574358897045251508532730089268520035,13.942677373451685801,-,1.00229e-49
75,399.04951610711254,-0.553574358897045251508532730089268520035,0.084801805035011566531,-,3.8568e-48
76,210.6771493591153,-0.553574358897045251508532730089268520035,0.032308423102347639025,-,5.54599e-49
77,49.091033099084441,-0.553574358897045251508532730089268520035,0.23959812048225558375,-,3.47459e-50
78,32.186920913947546,2.588018294692747986954110653190234364162,46.24175484024993421,+,3.47459e-49
79,56.324564315354429,2.588018294692747986954110653190234364162,0.043285080483107182667,+,6.41464e-50
80,256.19417209739277,2.588018294692747986954110653190234364162,0.02367581440017233936,+,3.79533e-49
81,319.74263464410416,-0.553574358897045251508532730089268520035,0.14937394316611369625,-,1.16265e-49
82,176.95374718467804,2.588018294692747986954110653190234364162,5.981504303700738464,+,5.34553e-51
83,38.521694574655456,-0.553574358897045251508532730089268520035,0.12300906950072126723,-,0.0
84,161.3050445915232,-0.553574358897045251508532730089268520035,11.521387252333917401,-,1.47002e-50
85,398.50285277267733,-0.553574358897045251508532730089268520035,0.22795027716398780702,-,5.57271e-49
86,218.23813720826689,2.588018294692747986954110653190234364162,1.7934405167511650675,+,2.56585e-49
87,18.431674469928382,-0.553574358897045251508532730089268520035,2.4286189579341871265,-,3.20732e-50
88,292.19862227303514,-0.553574358897045251508532730089268520035,0.29112052277123523407,-,1.34975e-49
89,277.14020244425785,-0.553574358897045251508532730089268520035,6.1998171704922287833,-,1.52348e-49
90,221.27054753779493,-0.553574358897045251508532730089268520035,0.54292820391675636958,-,1.79075e-49
91,116.99452332168151,-0.553574358897045251508532730089268520035,0.38721696947554966447,-,2.8064e-50
92,261.41125425180587,2.588018294692747986954110653190234364162,0.51866177666099542532,+,3.31423e-49
93,57.059139008008302,2.588018294692747986954110653190234364162,1.0906042101435552699,+,3.74187e-50
