n,t_n,nearest_minimum_t,delta_n,delta_n_null
1945,2457.907999,2457.832000,0.075999,0.446649
1946,2458.546800,2459.016000,0.469200,0.454373
1947,2460.013579,2460.248000,0.234421,0.432721
1948,2461.202295,2461.296000,0.093705,0.407535
1949,2461.731629,2461.296000,0.435629,0.409021
1950,2462.464295,2461.296000,1.168295,0.424766
1951,2463.569667,2463.720000,0.150333,0.441382
1952,2464.927816,2464.984000,0.056184,0.445565
1953,2466.183097,2466.336000,0.152903,0.437698
1954,2467.640861,2467.656000,0.015139,0.408718
1955,2468.186816,2468.048000,0.138816,0.418980
1956,2469.336264,2469.616000,0.279736,0.420068
1957,2469.781485,2469.616000,0.165485,0.422959
1958,2471.539298,2471.416000,0.123298,0.417837
1959,2472.336418,2473.200000,0.863582,0.416012
1960,2473.107125,2473.200000,0.092875,0.426735
1961,2474.237850,2474.360000,0.122150,0.419497
1962,2475.539354,2474.768000,0.771354,0.422915
1963,2477.021755,2477.168000,0.146245,0.443408
1964,2478.014854,2478.024000,0.009146,0.438383
1965,2478.397598,2478.624000,0.226402,0.415921
1966,2479.977352,2480.424000,0.446648,0.435792
1967,2480.433607,2480.424000,0.009607,0.421440
1968,2481.356767,2480.424000,0.932767,0.408852
1969,2482.683412,2483.088000,0.404588,0.458978
1970,2484.503238,2484.024000,0.479238,0.442596
1971,2485.087591,2485.904000,0.816409,0.431906
1972,2485.785621,2485.904000,0.118379,0.428670
1973,2487.333836,2486.664000,0.669836,0.434231
1974,2488.113832,2486.664000,1.449832,0.425185
1975,2489.261157,2489.600000,0.338843,0.423131
1976,2490.051091,2489.600000,0.451091,0.408827
1977,2491.105516,2491.152000,0.046484,0.426280
1978,2491.907474,2491.968000,0.060526,0.433590
1979,2493.489295,2493.384000,0.105295,0.426927
1980,2494.866178,2494.912000,0.045822,0.429517
1981,2495.846840,2496.080000,0.233160,0.417640
1982,2496.485337,2496.800000,0.314663,0.408751
1983,2497.648465,2496.800000,0.848465,0.431010
1984,2497.969974,2498.520000,0.550026,0.433012
1985,2499.862043,2500.192000,0.329957,0.419124
1986,2500.564386,2500.192000,0.372386,0.415411
1987,2501.577745,2501.872000,0.294255,0.422161
1988,2503.185227,2502.992000,0.193227,0.437779
1989,2504.008934,2503.544000,0.464934,0.418160
1990,2504.772153,2503.544000,1.228153,0.423988
1991,2506.305352,2507.712000,1.406648,0.430680
1992,2507.151886,2507.712000,0.560114,0.434943
1993,2507.871040,2507.712000,0.159040,0.431943
1994,2508.766046,2508.744000,0.022046,0.418882
1995,2509.652997,2509.336000,0.316997,0.414190
1996,2511.660190,2511.776000,0.115810,0.407155
1997,2512.538221,2513.024000,0.485779,0.416956
1998,2513.579517,2513.480000,0.099517,0.428211
1999,2514.259859,2514.096000,0.163859,0.434054
2000,2515.286483,2515.560000,0.273517,0.424197
2001,2516.571049,2515.560000,1.011049,0.427482
2002,2517.146932,2518.016000,0.869068,0.421925
2003,2518.552852,2518.328000,0.224852,0.430121
2004,2519.634253,2520.128000,0.493747,0.435317
2005,2520.402324,2520.488000,0.085676,0.417326
2006,2521.885176,2521.088000,0.797176,0.410081
2007,2523.263480,2522.920000,0.343480,0.426039
2008,2523.967056,2524.120000,0.152944,0.429498
2009,2524.642046,2524.728000,0.085954,0.430032
2010,2525.687993,2525.128000,0.559993,0.426986
2011,2526.868810,2526.976000,0.107190,0.427973
2012,2527.418791,2527.712000,0.293209,0.442556
2013,2529.378043,2529.504000,0.125957,0.401962
2014,2530.273672,2529.824000,0.449672,0.405146
2015,2531.543961,2531.344000,0.199961,0.412807
2016,2531.969384,2531.992000,0.022616,0.416981
2017,2533.067317,2533.888000,0.820683,0.421530
2018,2534.408614,2534.736000,0.327386,0.406416
2019,2535.505886,2535.368000,0.137886,0.422889
2020,2536.091885,2536.336000,0.244115,0.441091
2021,2536.867485,2536.920000,0.052515,0.433756
2022,2538.559827,2538.656000,0.096173,0.421243
2023,2539.998407,2540.304000,0.305593,0.419078
2024,2540.531662,2540.600000,0.068338,0.425443
2025,2541.998729,2542.048000,0.049271,0.412478
2026,2542.687651,2542.672000,0.015651,0.400760
2027,2543.343955,2543.600000,0.256045,0.427782
2028,2544.290954,2544.056000,0.234954,0.422905
2029,2545.878018,2546.328000,0.449982,0.427711
2030,2546.761141,2546.824000,0.062859,0.428256
2031,2548.181615,2548.472000,0.290385,0.419463
2032,2548.895988,2548.968000,0.072012,0.422149
2033,2549.996484,2550.224000,0.227516,0.432322
2034,2551.411142,2550.792000,0.619142,0.413021
2035,2551.880446,2552.928000,1.047554,0.416502
2036,2553.275678,2552.928000,0.347678,0.431288
2037,2553.723069,2553.744000,0.020931,0.433216
2038,2555.050875,2554.928000,0.122875,0.433849
2039,2555.832351,2555.832000,0.000351,0.419944
2040,2558.009106,2558.232000,0.222894,0.419642
2041,2558.752211,2558.232000,0.520211,0.407128
2042,2559.234297,2558.232000,1.002297,0.404058
2043,2560.263290,2560.624000,0.360710,0.435865
2044,2561.405636,2560.624000,0.781636,0.432038
2045,2562.426113,2563.344000,0.917887,0.430868
2046,2563.501719,2563.344000,0.157719,0.434895
2047,2564.332108,2564.280000,0.052108,0.427975
2048,2565.975270,2566.432000,0.456730,0.424451
2049,2566.557558,2566.432000,0.125558,0.431703
2050,2567.958600,2568.376000,0.417400,0.417079
2051,2569.043090,2568.376000,0.667090,0.433288
2052,2569.948112,2570.776000,0.827888,0.433962
2053,2570.958526,2570.776000,0.182526,0.416811
2054,2571.540774,2570.776000,0.764774,0.415191
2055,2572.368208,2573.208000,0.839792,0.420859
2056,2574.207164,2574.160000,0.047164,0.422033
2057,2575.404512,2575.584000,0.179488,0.433601
2058,2576.141011,2576.296000,0.154989,0.438917
2059,2577.519836,2576.976000,0.543836,0.423105
2060,2578.070130,2578.224000,0.153870,0.419198
2061,2578.971298,2578.736000,0.235298,0.428469
2062,2580.346112,2580.784000,0.437888,0.404385
2063,2581.398141,2581.520000,0.121859,0.451654
2064,2582.138734,2582.360000,0.221266,0.449897
2065,2583.003295,2583.184000,0.180705,0.412165
2066,2584.758402,2584.736000,0.022402,0.417886
2067,2585.772739,2585.480000,0.292739,0.444209
2068,2586.925179,2587.112000,0.186821,0.414831
2069,2587.591001,2587.112000,0.479001,0.417390
2070,2588.368210,2589.008000,0.639790,0.402789
2071,2589.579265,2589.432000,0.147265,0.408493
2072,2590.371693,2590.632000,0.260307,0.424514
2073,2591.549378,2591.728000,0.178622,0.429657
2074,2593.275877,2593.520000,0.244123,0.412290
2075,2594.023618,2593.928000,0.095618,0.403756
2076,2594.905012,2595.008000,0.102988,0.425507
2077,2595.687530,2596.024000,0.336470,0.418689
2078,2597.546141,2596.752000,0.794141,0.431893
2079,2597.979353,2598.368000,0.388647,0.417111
2080,2598.598768,2598.368000,0.230768,0.425973
2081,2600.121355,2599.824000,0.297355,0.421950
2082,2600.641952,2601.384000,0.742048,0.426638
2083,2602.412301,2602.256000,0.156301,0.404864
2084,2603.628781,2603.768000,0.139219,0.421053
2085,2604.573565,2604.440000,0.133565,0.416342
2086,2605.368076,2605.744000,0.375924,0.426588
2087,2606.243665,2605.744000,0.499665,0.413912
2088,2607.003639,2607.400000,0.396361,0.409346
2089,2608.364900,2607.400000,0.964900,0.410268
2090,2609.552087,2611.448000,1.895913,0.426027
2091,2610.444521,2611.448000,1.003479,0.436117
2092,2611.543670,2611.448000,0.095670,0.423495
2093,2612.956807,2612.992000,0.035193,0.440599
2094,2613.731929,2614.152000,0.420071,0.426194
2095,2614.737136,2614.704000,0.033136,0.418030
2096,2615.847707,2615.632000,0.215707,0.423507
2097,2616.902118,2616.872000,0.030118,0.440478
2098,2617.335047,2617.416000,0.080953,0.441612
2099,2618.292915,2617.416000,0.876915,0.434972
2100,2620.279394,2620.296000,0.016606,0.423977
2101,2621.429055,2621.176000,0.253055,0.416944
2102,2622.048697,2622.168000,0.119303,0.418725
2103,2622.994508,2622.168000,0.826508,0.416328
2104,2624.050604,2624.176000,0.125396,0.423546
2105,2624.909502,2624.792000,0.117502,0.421594
2106,2626.460502,2626.304000,0.156502,0.409266
2107,2626.710471,2626.944000,0.233529,0.413428
2108,2628.098027,2627.312000,0.786027,0.433633
2109,2629.604140,2629.104000,0.500140,0.431878
2110,2629.994801,2630.136000,0.141199,0.431400
2111,2632.043117,2632.328000,0.284883,0.407093
2112,2632.443659,2632.328000,0.115659,0.403019
2113,2633.676400,2633.720000,0.043600,0.432941
2114,2633.966543,2633.928000,0.038543,0.428901
2115,2635.217332,2635.560000,0.342668,0.415180
2116,2636.432586,2636.024000,0.408586,0.425392
2117,2637.510683,2637.376000,0.134683,0.425166
2118,2639.062573,2638.720000,0.342573,0.423610
2119,2640.054246,2640.160000,0.105754,0.418259
2120,2640.462943,2640.480000,0.017057,0.415375
2121,2641.801745,2641.656000,0.145745,0.404431
2122,2642.755759,2642.864000,0.108241,0.450934
2123,2643.970901,2643.784000,0.186901,0.404255
2124,2644.887867,2645.136000,0.248133,0.409026
2125,2645.395567,2645.136000,0.259567,0.411912
2126,2646.689940,2646.920000,0.230060,0.425398
2127,2648.577429,2647.952000,0.625429,0.439053
2128,2649.325654,2649.496000,0.170346,0.436066
2129,2650.058544,2650.112000,0.053456,0.459984
2130,2651.227331,2651.296000,0.068669,0.432533
2131,2652.160775,2652.560000,0.399225,0.419845
2132,2652.770643,2652.560000,0.210643,0.420903
2133,2653.897070,2653.736000,0.161070,0.416611
2134,2655.615772,2655.232000,0.383772,0.421895
2135,2656.238998,2656.336000,0.097002,0.440498
2136,2657.537761,2657.960000,0.422239,0.437127
2137,2658.341558,2657.960000,0.381558,0.453087
2138,2659.658316,2659.896000,0.237684,0.452019
2139,2660.610246,2660.648000,0.037754,0.430281
2140,2661.582574,2661.512000,0.070574,0.440786
2141,2662.183573,2662.632000,0.448427,0.422689
2142,2663.393946,2663.000000,0.393946,0.422914
2143,2664.235489,2664.472000,0.236511,0.423728
2144,2666.030101,2666.056000,0.025899,0.421665
2145,2666.982849,2667.184000,0.201151,0.395541
2146,2668.291859,2667.592000,0.699859,0.398247
2147,2668.663651,2667.592000,1.071651,0.404798
2148,2669.253745,2669.872000,0.618255,0.419281
2149,2670.998999,2671.256000,0.257001,0.409691
2150,2671.918383,2671.976000,0.057617,0.410796
2151,2672.603780,2672.160000,0.443780,0.417430
2152,2673.874619,2674.088000,0.213381,0.414569
2153,2675.271759,2675.480000,0.208241,0.399396
2154,2676.066490,2675.480000,0.586490,0.408507
2155,2677.246194,2677.016000,0.230194,0.410218
2156,2678.538157,2678.536000,0.002157,0.424523
2157,2679.025282,2678.848000,0.177282,0.435514
2158,2680.039022,2679.536000,0.503022,0.425120
2159,2680.843117,2681.352000,0.508883,0.431914
2160,2681.841051,2681.352000,0.489051,0.439761
2161,2683.882276,2683.712000,0.170276,0.416497
2162,2684.529157,2684.736000,0.206843,0.426843
2163,2685.377113,2684.736000,0.641113,0.418100
2164,2686.496160,2686.744000,0.247840,0.428627
2165,2687.489940,2687.104000,0.385940,0.415146
2166,2688.385082,2687.104000,1.281082,0.403155
2167,2689.423276,2687.104000,2.319276,0.428207
2168,2690.633187,2692.216000,1.582813,0.433648
2169,2691.318383,2692.216000,0.897617,0.412895
2170,2692.368719,2692.216000,0.152719,0.424861
2171,2694.102821,2693.872000,0.230821,0.429053
2172,2695.208958,2695.096000,0.112958,0.416804
2173,2695.750049,2695.912000,0.161951,0.427565
2174,2696.695373,2696.312000,0.383373,0.407595
2175,2697.857558,2698.520000,0.662442,0.412080
2176,2698.290961,2698.520000,0.229039,0.419195
2177,2699.942028,2699.296000,0.646028,0.417234
2178,2700.731207,2700.680000,0.051207,0.429661
2179,2702.433545,2702.488000,0.054455,0.409665
2180,2703.143658,2702.488000,0.655658,0.425223
2181,2703.981714,2704.528000,0.546286,0.421753
2182,2704.955738,2705.208000,0.252262,0.449977
2183,2706.528247,2707.144000,0.615753,0.408491
2184,2707.090765,2707.144000,0.053235,0.419589
2185,2708.117069,2708.032000,0.085069,0.413373
2186,2708.476525,2708.232000,0.244525,0.423610
2187,2710.368360,2710.384000,0.015640,0.437997
2188,2711.458228,2711.536000,0.077772,0.440872
2189,2712.786687,2712.496000,0.290687,0.438664
2190,2713.525289,2713.568000,0.042711,0.424511
2191,2714.367907,2713.880000,0.487907,0.417997
2192,2715.339872,2715.360000,0.020128,0.395850
2193,2716.025049,2715.360000,0.665049,0.404214
2194,2717.665775,2717.808000,0.142225,0.403917
2195,2718.308652,2717.808000,0.500652,0.416361
2196,2719.770999,2720.048000,0.277001,0.402229
2197,2720.493475,2720.912000,0.418525,0.423491
2198,2721.798776,2722.192000,0.393224,0.433169
2199,2723.086083,2723.856000,0.769917,0.414947
2200,2723.768929,2723.856000,0.087071,0.398032
2201,2724.523924,2724.168000,0.355924,0.402854
2202,2725.882989,2725.800000,0.082989,0.423247
2203,2726.479701,2725.800000,0.679701,0.436630
2204,2727.274459,2727.464000,0.189541,0.432734
2205,2729.395042,2729.048000,0.347042,0.418199
2206,2730.492892,2730.208000,0.284892,0.403930
2207,2730.797702,2731.096000,0.298298,0.401458
2208,2732.004050,2732.168000,0.163950,0.412477
2209,2732.830124,2732.168000,0.662124,0.414998
2210,2734.200783,2734.904000,0.703217,0.413592
2211,2734.938856,2734.904000,0.034856,0.416170
2212,2736.000479,2735.880000,0.120479,0.434149
2213,2736.922048,2735.880000,1.042048,0.396401
2214,2738.266444,2737.984000,0.282444,0.424557
2215,2739.513547,2739.056000,0.457547,0.419415
2216,2740.311109,2740.264000,0.047109,0.419719
2217,2741.878852,2740.808000,1.070852,0.433760
2218,2742.254108,2743.048000,0.793892,0.442261
2219,2742.993068,2743.048000,0.054932,0.439825
2220,2743.953470,2744.064000,0.110530,0.423483
2221,2745.321832,2745.360000,0.038168,0.412151
2222,2746.714799,2746.696000,0.018799,0.430434
2223,2747.514098,2747.104000,0.410098,0.441236
2224,2748.916191,2749.072000,0.155809,0.423848
2225,2749.643650,2749.848000,0.204350,0.400970
2226,2750.314083,2749.848000,0.466083,0.424976
2227,2751.823671,2751.328000,0.495671,0.435957
2228,2752.715502,2752.928000,0.212498,0.434367
2229,2753.487796,2753.224000,0.263796,0.422139
2230,2754.458663,2754.392000,0.066663,0.447167
2231,2755.416876,2755.528000,0.111124,0.422954
2232,2757.301868,2757.992000,0.690132,0.409315
2233,2758.278103,2758.536000,0.257897,0.416259
2234,2758.858671,2758.952000,0.093329,0.438562
2235,2759.898614,2759.976000,0.077386,0.397884
2236,2760.657152,2760.808000,0.150848,0.409123
2237,2762.082880,2763.352000,1.269120,0.425008
2238,2762.444580,2763.352000,0.907420,0.422233
2239,2764.041846,2764.344000,0.302154,0.395366
2240,2765.407691,2765.480000,0.072309,0.415093
2241,2766.157036,2765.480000,0.677036,0.424314
2242,2766.887270,2767.144000,0.256730,0.405401
2243,2768.664524,2768.792000,0.127476,0.411805
2244,2769.144699,2768.792000,0.352699,0.405192
2245,2770.279094,2770.288000,0.008906,0.433170
2246,2771.017392,2771.360000,0.342608,0.433628
2247,2771.896294,2771.848000,0.048294,0.441001
2248,2773.029713,2772.632000,0.397713,0.444376
2249,2774.670011,2775.048000,0.377989,0.428286
2250,2775.725707,2775.632000,0.093707,0.417383
2251,2776.619160,2776.608000,0.011160,0.429895
2252,2777.512125,2777.792000,0.279875,0.401543
2253,2778.289695,2777.792000,0.497695,0.392734
2254,2779.127539,2779.400000,0.272461,0.414147
2255,2780.771118,2780.576000,0.195118,0.427577
2256,2781.656070,2781.592000,0.064070,0.425793
2257,2781.989240,2781.592000,0.397240,0.430135
2258,2783.943665,2783.760000,0.183665,0.421719
2259,2784.705284,2784.952000,0.246716,0.419503
2260,2786.043336,2785.888000,0.155336,0.421118
2261,2786.702566,2786.888000,0.185434,0.401261
2262,2787.932021,2787.216000,0.716021,0.405245
2263,2788.796278,2788.984000,0.187722,0.418755
2264,2789.197561,2788.984000,0.213561,0.407110
2265,2790.493081,2790.728000,0.234919,0.457183
2266,2792.113379,2793.088000,0.974621,0.435105
2267,2793.301469,2793.448000,0.146531,0.394427
2268,2794.238093,2794.448000,0.209907,0.443139
2269,2794.653825,2794.448000,0.205825,0.430631
2270,2796.034762,2796.272000,0.237238,0.411888
2271,2797.174539,2797.960000,0.785461,0.400538
2272,2797.972901,2797.960000,0.012901,0.431724
2273,2798.798140,2799.048000,0.249860,0.420452
2274,2800.067445,2800.328000,0.260555,0.429945
2275,2800.937603,2800.752000,0.185603,0.418695
2276,2802.224802,2802.464000,0.239198,0.402787
2277,2803.864955,2803.608000,0.256955,0.423916
2278,2804.418936,2804.152000,0.266936,0.422410
2279,2805.205300,2805.184000,0.021300,0.419019
2280,2806.002732,2805.496000,0.506732,0.416778
2281,2807.132318,2807.080000,0.052318,0.432708
2282,2808.153501,2807.248000,0.905501,0.431483
2283,2809.291652,2809.144000,0.147652,0.420069
2284,2810.724634,2810.944000,0.219366,0.418724
2285,2811.460992,2811.824000,0.363008,0.446258
2286,2812.861998,2812.592000,0.269998,0.421230
2287,2813.201488,2813.328000,0.126512,0.424100
2288,2814.656758,2815.056000,0.399242,0.425745
2289,2815.838654,2815.896000,0.057346,0.435531
2290,2816.337955,2816.352000,0.014045,0.435500
2291,2817.458907,2818.080000,0.621093,0.416605
2292,2817.949462,2818.080000,0.130538,0.422696
2293,2820.488842,2820.416000,0.072842,0.434906
2294,2820.660841,2820.416000,0.244841,0.427094
2295,2821.891930,2821.840000,0.051930,0.414257
2296,2822.923026,2823.160000,0.236974,0.420372
2297,2823.866992,2823.864000,0.002992,0.405545
2298,2824.281884,2823.864000,0.417884,0.409231
2299,2825.872657,2825.944000,0.071343,0.444201
2300,2826.712170,2826.600000,0.112170,0.438360
2301,2828.029974,2827.968000,0.061974,0.425047
2302,2828.851527,2828.752000,0.099527,0.407324
2303,2830.087545,2830.264000,0.176455,0.433266
2304,2831.128425,2831.624000,0.495575,0.409170
2305,2832.416551,2832.072000,0.344551,0.434466
2306,2833.138036,2833.664000,0.525964,0.435929
2307,2833.658717,2833.664000,0.005283,0.413632
2308,2834.980248,2834.888000,0.092248,0.432766
2309,2835.775848,2835.952000,0.176152,0.420768
2310,2837.014472,2836.960000,0.054472,0.410267
2311,2838.812882,2838.960000,0.147118,0.420604
2312,2839.485753,2839.344000,0.141753,0.422497
2313,2840.285755,2840.880000,0.594245,0.419440
2314,2840.920673,2840.880000,0.040673,0.416009
2315,2842.332641,2842.408000,0.075359,0.414385
2316,2843.469838,2843.608000,0.138162,0.415248
2317,2844.198987,2843.992000,0.206987,0.414725
2318,2845.025434,2845.128000,0.102566,0.411690
2319,2846.390776,2846.472000,0.081224,0.417405
2320,2847.535936,2847.456000,0.079936,0.408824
2321,2848.770309,2848.920000,0.149691,0.418273
2322,2849.797087,2849.448000,0.349087,0.391379
2323,2850.471888,2850.976000,0.504112,0.401075
2324,2851.678938,2850.976000,0.702938,0.419346
2325,2852.303727,2853.464000,1.160273,0.413966
2326,2852.926215,2853.464000,0.537785,0.425459
2327,2854.832394,2854.592000,0.240394,0.426322
2328,2855.853721,2855.680000,0.173721,0.405680
2329,2856.816134,2857.016000,0.199866,0.420861
2330,2857.736140,2857.432000,0.304140,0.413506
2331,2858.857860,2858.984000,0.126140,0.430801
2332,2859.838749,2859.392000,0.446749,0.411470
2333,2860.577436,2859.392000,1.185436,0.423118
2334,2862.120208,2862.344000,0.223792,0.437712
2335,2862.506966,2862.560000,0.053034,0.447455
2336,2863.363590,2863.840000,0.476410,0.437665
2337,2864.911427,2864.944000,0.032573,0.430288
2338,2866.493210,2866.928000,0.434790,0.417738
2339,2867.149356,2867.240000,0.090644,0.419683
2340,2868.224164,2867.720000,0.504164,0.419945
2341,2868.657629,2869.192000,0.534371,0.415659
2342,2869.843457,2869.632000,0.211457,0.416846
2343,2870.909506,2871.824000,0.914494,0.405202
2344,2872.023511,2871.824000,0.199511,0.424120
2345,2872.858555,2873.152000,0.293445,0.437225
2346,2874.569154,2874.440000,0.129154,0.424339
2347,2875.282119,2874.912000,0.370119,0.405895
2348,2875.889914,2876.328000,0.438086,0.420603
2349,2877.546649,2877.744000,0.197351,0.419283
2350,2878.527003,2878.912000,0.384997,0.417303
2351,2879.119908,2878.912000,0.207908,0.423546
2352,2879.868974,2879.560000,0.308974,0.413154
2353,2880.978995,2880.992000,0.013005,0.417470
2354,2882.153646,2882.520000,0.366354,0.413169
2355,2884.013658,2883.712000,0.301658,0.411197
2356,2884.346758,2884.456000,0.109242,0.414023
2357,2885.773055,2885.824000,0.050945,0.408775
2358,2886.308875,2886.184000,0.124875,0.424311
2359,2887.224886,2886.768000,0.456886,0.432356
2360,2888.394382,2889.104000,0.709618,0.420146
2361,2889.404168,2889.104000,0.300168,0.413459
2362,2890.642626,2890.440000,0.202626,0.423990
2363,2891.280078,2891.624000,0.343922,0.425580
2364,2892.462624,2892.624000,0.161376,0.414600
2365,2894.174449,2894.368000,0.193551,0.438661
2366,2894.746550,2895.000000,0.253450,0.440469
2367,2895.641104,2895.640000,0.001104,0.438280
2368,2896.825405,2896.864000,0.038595,0.422099
2369,2897.428301,2897.896000,0.467699,0.398819
2370,2898.541353,2898.680000,0.138647,0.429729
2371,2899.177780,2898.680000,0.497780,0.417033
2372,2901.263850,2901.040000,0.223850,0.404227
2373,2902.065102,2902.816000,0.750898,0.420223
2374,2902.855786,2902.816000,0.039786,0.428432
2375,2903.957879,2904.424000,0.466121,0.449890
2376,2904.598196,2904.424000,0.174196,0.429074
2377,2906.176418,2906.024000,0.152418,0.409207
2378,2906.923339,2907.088000,0.164661,0.403697
2379,2907.605737,2907.088000,0.517737,0.396876
2380,2908.658046,2909.744000,1.085954,0.414702
2381,2910.028233,2910.248000,0.219767,0.416144
2382,2911.142904,2910.952000,0.190904,0.437720
2383,2912.345905,2912.456000,0.110095,0.410922
2384,2913.522786,2913.176000,0.346786,0.390047
2385,2914.044611,2913.952000,0.092611,0.406906
2386,2914.802702,2915.448000,0.645298,0.423430
2387,2915.685975,2915.584000,0.101975,0.435336
2388,2917.274173,2917.384000,0.109827,0.424000
2389,2917.982417,2917.672000,0.310417,0.426443
2390,2919.321772,2919.392000,0.070228,0.399910
2391,2920.615556,2919.928000,0.687556,0.410717
2392,2921.083199,2921.560000,0.476801,0.416695
2393,2922.396085,2922.248000,0.148085,0.427045
2394,2923.390932,2922.800000,0.590932,0.422311
2395,2924.333435,2924.960000,0.626565,0.432991
2396,2925.261509,2925.200000,0.061509,0.447161
2397,2926.295436,2925.520000,0.775436,0.433219
2398,2926.624015,2927.320000,0.695985,0.418634
2399,2928.761074,2928.632000,0.129074,0.429567
2400,2930.004366,2930.032000,0.027634,0.416068
2401,2930.711169,2930.752000,0.040831,0.426478
2402,2931.069101,2931.208000,0.138899,0.450807
2403,2932.806414,2932.928000,0.121586,0.416509
2404,2933.174857,2933.336000,0.161143,0.404018
2405,2934.290718,2935.096000,0.805282,0.425320
2406,2935.552464,2935.096000,0.456464,0.441111
2407,2936.550375,2936.520000,0.030375,0.452075
2408,2937.708959,2937.720000,0.011041,0.423133
2409,2938.581220,2938.576000,0.005220,0.418694
2410,2939.847529,2939.616000,0.231529,0.417954
2411,2941.261602,2941.072000,0.189602,0.427697
2412,2941.425218,2941.632000,0.206782,0.427773
2413,2942.724886,2941.632000,1.092886,0.426145
2414,2943.353685,2943.936000,0.582315,0.418751
2415,2944.321649,2944.560000,0.238351,0.395200
2416,2945.944499,2946.216000,0.271501,0.403240
2417,2946.922395,2946.816000,0.106395,0.410411
2418,2948.374262,2947.904000,0.470262,0.431142
2419,2948.867577,2949.096000,0.228423,0.426120
2420,2949.790143,2949.096000,0.694143,0.417375
2421,2950.521108,2950.560000,0.038892,0.428982
2422,2952.283830,2952.424000,0.140170,0.437321
2423,2952.827177,2952.896000,0.068823,0.423617
2424,2953.589031,2953.552000,0.037031,0.377789
2425,2954.711275,2954.984000,0.272725,0.404505
2426,2956.258730,2955.640000,0.618730,0.437944
2427,2957.236259,2956.984000,0.252259,0.443914
2428,2958.290776,2958.112000,0.178776,0.434975
2429,2959.221014,2959.400000,0.178986,0.414781
2430,2960.033618,2959.704000,0.329618,0.429974
2431,2960.814839,2961.008000,0.193161,0.417438
2432,2961.825971,2962.520000,0.694029,0.417991
2433,2962.819636,2962.520000,0.299636,0.395380
2434,2964.633921,2964.432000,0.201921,0.405984
2435,2965.398342,2965.336000,0.062342,0.425464
2436,2966.065270,2966.792000,0.726730,0.441415
2437,2967.270190,2967.288000,0.017810,0.403736
2438,2968.405349,2967.968000,0.437349,0.406200
2439,2969.401137,2969.800000,0.398863,0.425631
2440,2970.049930,2969.800000,0.249930,0.424203
2441,2971.122238,2971.448000,0.325762,0.412322
2442,2972.308884,2972.576000,0.267116,0.415591
2443,2972.811686,2972.880000,0.068314,0.430300
2444,2975.018020,2975.184000,0.165980,0.428723
2445,2975.619957,2975.456000,0.163957,0.449481
2446,2976.526232,2975.992000,0.534232,0.436945
2447,2977.553575,2977.480000,0.073575,0.450999
2448,2977.981979,2977.848000,0.133979,0.441017
2449,2979.319042,2978.872000,0.447042,0.431814
2450,2980.487381,2980.376000,0.111381,0.426588
2451,2981.343947,2981.592000,0.248053,0.413252
2452,2982.523720,2982.224000,0.299720,0.407965
2453,2983.825333,2983.184000,0.641333,0.436446
2454,2984.639178,2984.896000,0.256822,0.445383
2455,2985.547666,2985.800000,0.252334,0.406032
2456,2986.805393,2985.800000,1.005393,0.437238
2457,2987.856152,2988.136000,0.279848,0.409231
2458,2988.634700,2988.456000,0.178700,0.415213
2459,2988.855046,2988.456000,0.399046,0.418526
2460,2990.423271,2990.744000,0.320729,0.426145
2461,2992.163669,2992.144000,0.019669,0.428462
2462,2992.868866,2992.744000,0.124866,0.454273
2463,2993.974353,2994.136000,0.161647,0.448501
2464,2994.865507,2994.736000,0.129507,0.415949
2465,2995.540267,2995.576000,0.035733,0.424721
2466,2996.736506,2996.336000,0.400506,0.432114
2467,2997.647203,2998.600000,0.952797,0.398716
2468,2998.959301,2998.600000,0.359301,0.407841
2469,2999.494493,2999.424000,0.070493,0.408094
2470,3001.023331,3001.680000,0.656669,0.433513
2471,3001.707332,3001.680000,0.027332,0.420572
2472,3003.477043,3003.688000,0.210957,0.420255
2473,3004.290976,3004.176000,0.114976,0.439363
2474,3004.662308,3004.496000,0.166308,0.440258
2475,3005.772929,3005.416000,0.356929,0.432146
2476,3006.990738,3006.960000,0.030738,0.441246
2477,3007.468699,3007.192000,0.276699,0.421789
2478,3008.882121,3009.304000,0.421879,0.422733
2479,3010.514962,3010.424000,0.090962,0.423217
2480,3011.344380,3011.536000,0.191620,0.419917
2481,3012.074695,3011.536000,0.538695,0.409073
2482,3012.788451,3013.584000,0.795549,0.424791
2483,3014.459082,3014.048000,0.411082,0.423701
2484,3014.911667,3015.368000,0.456333,0.421242
2485,3016.348394,3016.208000,0.140394,0.421478
2486,3016.700061,3016.784000,0.083939,0.419289
2487,3017.783440,3017.448000,0.335440,0.419257
2488,3019.461776,3019.328000,0.133776,0.423492
2489,3020.487634,3020.968000,0.480366,0.440203
2490,3021.420401,3020.968000,0.452401,0.433056
2491,3022.447484,3022.504000,0.056516,0.427413
2492,3023.338509,3022.504000,0.834509,0.442960
2493,3023.930996,3024.632000,0.701004,0.426828
2494,3024.793964,3024.632000,0.161964,0.419729
2495,3026.510827,3026.640000,0.129173,0.417129
2496,3027.299523,3027.440000,0.140477,0.411727
2497,3028.401523,3027.440000,0.961523,0.413355
2498,3029.499388,3029.848000,0.348612,0.429737
2499,3030.594530,3030.776000,0.181470,0.422221
2500,3031.289217,3030.776000,0.513217,0.443217
2501,3032.756029,3032.624000,0.132029,0.424401
2502,3033.218124,3033.480000,0.261876,0.422436
