n,t_n
557,668.1235903785
558,669.0379366562
559,669.4701685414
560,670.7861146346
561,671.4829507753
562,672.5965586826
563,673.7828565821
564,674.5274901345
565,675.6448621556
566,676.8650079235
567,677.9741085038
568,678.8852918938
569,679.8590388551
570,680.7191089883
571,681.4182370231
572,682.2346639141
573,683.5664076552
574,685.1956689134
575,685.7272649840
576,687.0151886985
577,687.7025119290
578,688.3612667099
579,689.8961297587
580,690.7850565717
581,691.3140596166
582,692.4664727941
583,693.5386031196
584,694.8710680619
585,696.0869047090
586,696.8010306910
587,697.8981227174
588,698.2709452018
589,699.3288365826
590,700.6081190154
591,701.2681384578
592,703.1469116732
593,703.5445828572
594,704.7370373562
595,705.5081243291
596,706.8102166876
597,707.6800784752
598,708.3998521253
599,709.5866152093
600,710.0256770268
601,711.3060072109
602,713.1536682323
603,713.7792170867
604,714.5476905331
605,715.6064167604
606,716.3657739863
607,717.1649556950
608,718.4164245591
609,719.5514963612
610,720.2360704347
611,721.6083115354
612,722.5526085570
613,723.4848698184
614,724.7977282599
615,725.3100578174
616,726.5092520729
617,727.0361905500
618,727.7998862311
619,729.4243176177
620,730.5772363290
621,731.7229699835
622,732.5865719512
623,733.0097719982
624,734.1858779415
625,735.3066445127
626,736.2587316886
627,737.1106894359
628,737.9099505022
629,739.3575484172
630,740.1628473416
631,741.6619567677
632,742.4212306574
633,743.1647208199
634,743.8469969288
635,745.2875141874
636,745.3971737728
637,747.0713025048
638,748.3404798135
639,749.4719546661
640,749.8644935146
641,751.0839631155
642,752.0370902374
643,753.0648337051
644,753.9451762870
645,754.8347072586
646,755.6335028902
647,756.5477007613
648,758.5892576709
649,758.9153732404
650,760.1072040722
651,760.9127999887
652,761.7771609500
653,762.3543006435
654,763.6876478896
655,764.7611709520
656,765.6655365244
657,766.9681187615
658,767.6877170756
659,768.9105490491
660,769.5584635034
661,771.0935442761
662,771.6046267942
663,772.0981507406
664,773.3935074821
665,774.1808322355
666,775.8715915486
667,776.9391269818
668,777.6237258837
669,778.5856213525
670,779.1452044502
671,780.2981678560
672,781.5826024994
673,782.0633806244
674,783.2236512706
675,784.4361064568
676,785.1786388114
677,786.5679824725
678,787.6664752021
679,788.1861478880
680,789.2102002695
681,789.9920610145
682,790.8654318467
683,791.6945919797
684,793.4230675951
685,794.3934255764
686,795.1965225145
687,796.0031934604
688,796.9888287857
689,797.9713349029
690,798.8997278556
691,800.0020043775
692,800.7499202564
693,801.3235015795
694,803.0922795758
695,803.9950116917
696,805.2569096372
697,805.7632074073
698,806.7718030944
699,807.5772485122
700,808.1936731532
701,809.5706383213
702,810.6598624542
703,811.5801060781
704,812.9702565297
705,813.5488911703
706,814.2690736160
707,815.9783015922
708,816.2955530688
709,817.3640022859
710,818.1900319055
711,818.8924667194
712,820.2192816064
713,821.6294360712
714,822.7813227132
715,823.2798461631
716,824.1447411880
717,824.9656168893
718,826.0179038212
719,827.0557658777
720,827.8484943256
721,829.1664666757
722,829.9304528847
723,831.0548086092
724,832.0887195930
725,833.3863017812
726,833.6626014516
727,835.0547784552
728,835.4477262422
729,836.4718083784
730,837.3223911986
731,839.1290787056
732,840.1543138787
733,840.4526539847
734,841.9934328511
735,842.2945346579
736,843.3235235021
737,844.7087378576
738,845.4051092699
739,846.1069381103
740,847.2458650783
741,848.3736209765
742,849.7817331448
743,850.3185880169
744,851.6453818038
745,852.1576573417
746,852.9709313050
747,853.6970996097
748,855.0569710687
749,855.9128783152
750,857.3721103743
751,858.2505844846
752,858.9629270300
753,859.8045226976
754,860.9998318538
755,862.0116694644
756,862.7686377898
757,863.4286241159
758,864.5806464776
759,865.3610830233
760,867.0244098827
761,868.0479520276
762,868.7817081764
763,869.4753258809
764,870.2985857353
765,871.5607329652
766,871.8859666601
767,873.5323921517
768,874.1899583116
769,875.5223099843
770,876.2322233334
771,877.3107428148
772,878.4094925627
773,879.2422747329
774,880.0693797663
775,881.0087676391
776,881.8039422974
777,882.3025585964
778,884.3509741023
779,885.0618052319
780,886.1343878046
781,887.0996192887
782,887.4476880327
783,888.6450842336
784,889.5245039031
785,890.7891758338
786,891.4267929390
787,892.2262680992
788,893.7445180550
789,894.4642965689
790,895.6535291806
791,896.6977778360
792,897.5437756076
793,897.9451867744
794,899.0588010564
795,899.8550242171
796,900.9767515019
797,902.3475783989
798,903.5137482956
799,904.0579540208
800,904.9226793602
801,905.8350081161
802,907.0497799531
803,907.8861391529
804,908.5461083844
805,909.6692683980
806,910.3767345622
807,911.6059911504
808,913.2842654333
809,913.7067890182
810,914.4820958659
811,915.7137061551
812,916.0920032516
813,917.0662534758
814,918.1975456789
815,919.2057749584
816,920.6204222664
817,921.0642212495
818,922.2983867809
819,923.1992781863
820,924.0327284321
821,925.1739256218
822,926.0281979814
823,926.6830804214
824,927.3559643909
825,928.6008275822
826,930.0779816255
827,931.1352289185
828,931.7500045821
829,932.7185210124
830,933.6885582641
831,933.8946981058
832,935.7238315180
833,936.1679611906
834,937.2186653778
835,938.2689967200
836,939.6136911944
837,939.9765864745
838,941.5212007746
839,942.3744651780
840,943.0236032560
841,943.8039755449
842,944.8115236595
843,945.4390945867
844,946.7359540179
845,948.2661091104
846,948.9865523204
847,949.9231539324
848,950.3855334088
849,951.5890297666
850,952.6397626087
851,953.3000582293
852,954.4416120723
853,955.2729773208
854,955.9359638497
855,957.5123757288
856,958.4604805395
857,959.5732744947
858,960.1409823522
859,960.9639922783
860,962.0801892325
861,962.4430983707
862,963.5886441454
863,965.1669839606
864,965.7312069491
865,967.0362820581
866,967.7951222345
867,968.5133170649
868,969.6136386409
869,970.7037729904
870,971.4664009467
871,972.2114575639
872,972.9473250225
873,974.0623405710
874,975.6381963566
875,976.3633980021
876,977.5542569891
877,978.1325251147
878,978.7882319048
879,979.7318599030
880,980.7709317520
881,981.9346745178
882,982.4562157467
883,984.0464021012
884,984.7047659680
885,985.5351977363
886,986.8742420480
887,987.5963563368
888,988.6633905366
889,989.1654593036
890,990.0624324307
891,991.0607136384
892,991.8097561076
893,993.8425046161
894,994.2289506212
895,995.2114143953
896,995.8507427588
897,997.0856226876
898,997.5112480059
899,998.8358846173
900,999.8404576167
