n,t_n
211,298.7526974045
212,299.7667030208
213,300.9998428784
214,302.1284712441
215,303.2608702220
216,304.4612908326
217,305.9997149892
218,307.0135391839
219,308.1926239319
220,308.8291207887
221,310.2324663587
222,310.5900346078
223,312.8301279806
224,313.8613231070
225,315.0372635908
226,315.9636679851
227,316.8065969683
228,318.4447616301
229,319.1810525395
230,320.2400134616
231,321.2139948420
232,323.0661008023
233,324.0667748563
234,326.9103916921
235,328.1683216356
236,329.2980622314
237,330.7117062099
238,332.1582347713
239,332.8298453577
240,333.9946273603
241,335.4526898749
242,336.2627177723
243,337.1616846882
244,338.2878933661
245,339.1780222543
246,341.2601360939
247,342.4248516373
248,342.8275849856
249,344.2381837480
250,344.9258197732
251,346.1757594906
252,347.4918876253
253,348.4517462142
254,349.8128591813
255,350.8626832031
256,352.3865086474
257,352.9680451415
258,354.4192965887
259,355.0844028704
260,355.7340520881
261,357.4101922251
262,359.0356311016
263,360.0015688799
264,360.9909423552
265,361.8029073738
266,362.8888817690
267,364.3476597928
268,365.1559204571
269,365.9557070620
270,367.6092137657
271,368.6219609492
272,370.4523996823
273,370.6546457075
274,372.0532207303
275,372.5654812492
276,373.8884009756
277,374.9578827582
278,376.6619656272
279,377.6956268512
280,378.5314343609
281,379.5209168829
282,381.0834464021
283,381.6126273312
284,382.9009140991
285,383.7467511483
286,384.6723250858
287,386.8019690849
288,387.5319580920
289,388.6266565807
290,389.4645089619
291,390.3814349212
292,391.4081961326
293,392.7037633844
294,394.0007872842
295,394.8902551495
296,396.4389185347
297,397.0433540754
298,398.4877165519
299,399.6063223071
300,400.1273218654
301,401.2395167239
302,402.1250056662
303,404.0729879923
304,405.0730390735
305,406.2367211170
306,406.9013647325
307,407.7328782268
308,409.1635321118
309,410.2990636937
310,410.9146419726
311,412.4605366476
312,413.4299035259
313,414.8110202216
314,416.0545896105
315,416.8099165373
316,417.5780507438
317,418.7794901170
318,419.4467372186
319,421.0200944953
320,422.6775716431
321,423.3768220656
322,424.1296024062
323,425.5509629734
324,426.2983507998
325,427.6250336133
326,428.5532813556
327,429.2519120984
328,430.5757000707
329,432.2719913013
330,433.2711870186
331,434.0571246259
332,435.0845391788
333,436.0770206191
334,436.5947303064
335,438.4660897665
336,439.1690284498
337,440.8004528619
338,441.5226090141
339,442.5816548951
340,443.7516286634
341,444.9660226218
342,445.6549457945
343,446.5047348998
344,447.5045137219
345,449.1064896844
346,450.5786711983
347,451.3520325907
348,452.3910226785
349,452.8501644321
350,454.2839209773
351,455.3248497583
352,456.2806735523
353,457.5430130176
354,458.6577919163
355,459.6962723397
356,461.0639882497
357,462.0366373621
358,462.7413185202
359,463.7293273620
360,464.7599671967
361,465.4949747436
362,467.7883675732
363,468.1922982745
364,469.3895406686
365,470.3751672544
366,471.0657001399
367,472.6018422432
368,473.2309762947
369,476.7848913409
370,478.0997389592
371,478.8952752464
372,480.0638975985
373,480.9186660238
374,481.4046201222
375,482.7341601960
376,483.9422992580
377,485.3021360375
378,486.3519451804
379,487.4940422885
380,487.9474514760
381,489.5245061032
382,490.4894989394
383,491.2992345579
384,492.0962141268
385,493.2345230170
386,494.6215451099
387,496.2323766313
388,496.9386160485
389,497.5998510979
390,498.7431186996
391,499.5208925568
392,500.7794731669
393,501.7993312441
394,503.0104820319
395,504.3072720207
396,504.8549148925
397,506.5470365621
398,507.2338639088
399,508.1422652639
400,509.4627550654
401,509.7306175344
402,510.8816791438
403,512.7397233434
404,513.8388264589
405,514.6646709703
406,515.4621159546
407,516.6454089917
408,517.2490660660
409,518.8612414263
410,519.5719669946
411,520.4083295204
412,521.8693490438
413,523.0319461562
414,524.0655898787
415,525.3157286160
416,525.8768112771
417,526.8129877783
418,527.6213080995
419,528.8346176483
420,530.2335977964
421,531.4871874861
422,532.5097963996
423,533.0704870485
424,534.1665626727
425,535.5215659998
426,536.4424042068
427,536.9421994500
428,538.4302356653
429,539.0088067614
430,540.9781855159
431,541.7824090309
432,542.9323013313
433,543.4143466763
434,544.4531020559
435,545.4988528825
436,546.3946780153
437,547.7986484878
438,549.0737106986
439,549.6826206408
440,551.0878898837
441,551.8442398123
442,553.1198031269
443,553.9452812858
444,554.8438427635
445,555.6348085143
446,556.5823966898
447,558.6857905947
448,559.1817167439
449,560.4056306966
450,561.2171412893
451,561.9552444182
452,562.9386943243
453,564.4394272231
454,565.0290302001
455,566.1115047745
456,567.5965566151
457,568.2888596170
458,569.6590957157
459,570.7306643613
460,571.3688390739
461,572.3875055946
462,573.0033180676
463,574.2587862425
464,575.5660555325
465,577.1599178053
466,577.7151295207
467,578.5463032983
468,579.4845357575
469,580.9074618779
470,581.4171629064
471,582.9511654340
472,583.1892879717
473,584.6853848435
474,585.8191034608
475,587.4534745403
476,587.9289222248
477,588.7220641337
478,591.5265666880
479,592.9854493551
480,594.1708148606
481,595.0898842700
482,596.1426357962
483,596.9364536889
484,598.1702978127
485,599.0805091001
486,600.1179497354
487,600.8298151158
488,601.5429606028
489,603.2788236775
490,604.6037409790
491,605.3063884117
492,606.4413631819
493,607.1455121078
494,607.7252265848
495,609.2800483443
496,610.0782996304
497,611.1509440728
498,612.3941081800
499,613.4205143042
500,614.2959978096
501,615.5289946534
502,616.7937337272
503,617.0351670124
504,618.0596720017
505,619.2211128809
506,619.9031979479
507,621.8903832398
508,622.8016738631
509,623.4104026891
510,624.5288404860
511,625.1856859587
512,626.5177954845
513,627.3998316415
514,628.2975707836
515,629.4795023985
516,630.2389218546
517,631.8355421014
518,632.8743421920
519,633.5880887620
520,634.7229080461
521,635.3481127955
522,636.2923788838
523,637.0965220295
524,638.7732794397
525,639.7520947568
526,640.9249178208
527,641.5405226089
528,642.6737895645
529,643.4765279554
530,644.8820762895
531,645.5639117546
532,646.2825329043
533,647.2776287310
534,648.8100421168
535,649.9196088724
536,651.0981091000
537,651.8381875418
538,652.4027938433
539,653.5887194686
540,654.2881254070
541,655.8256757222
542,656.4093938060
543,658.0265210681
544,658.9028426968
545,659.4153079875
546,661.1613188349
547,661.6865977906
548,662.7194821425
549,663.5089419447
550,664.5083452277
551,665.1924885549
552,667.0833687522
553,668.1235903762
554,670.7861146294
555,671.4829507731
556,672.5965586789
557,673.7828565873
558,674.5274901353
559,675.6448621564
560,676.8650079258
561,677.9741085060
562,678.8852919005
563,679.8590388559
564,680.7191089876
565,681.4182370268
566,682.2346639149
567,683.5664076544
568,685.1956689171
569,685.7272649817
570,687.0151886977
571,687.7025119327
572,688.3612667136
573,689.8961297609
574,690.7850565650
575,691.3140596189
576,692.4664728008
577,693.5386031158
578,694.8710680567
579,696.0869047083
580,696.8010306917
581,697.8981227167
582,698.2709452026
583,699.3288365789
584,700.6081190147
585,701.2681384571
586,703.1469116770
587,703.5445828550
588,704.7370373569
589,705.5081243254
590,706.8102166839
591,707.6800784729
592,708.3998521231
593,709.5866152085
594,710.0256770290
595,711.3060072102
596,713.1536682360
597,713.7792170905
598,714.5476905294
599,715.6064167581
600,716.3657739870
601,717.1649556942
602,718.4164245538
603,719.5514963605
604,720.2360704355
605,721.6083115302
606,722.5526085533
607,723.4848698191
608,724.7977282591
609,725.3100578152
610,726.5092520677
611,727.0361905508
612,727.7998862304
613,729.4243176170
614,730.5772363283
615,731.7229699828
616,732.5865719505
617,733.0097719990
618,734.1858779378
619,735.3066445105
620,736.2587316893
621,737.1106894352
622,737.9099505059
623,739.3575484119
624,740.1628473364
625,741.6619567685
626,742.4212306552
627,743.1647208221
628,743.8469969295
629,747.0713025071
630,748.3404798098
631,749.4719546698
632,749.8644935153
633,751.0839631148
634,752.0370902382
635,753.0648337118
636,753.9451762922
637,754.8347072639
638,755.6335028894
639,756.5477007590
640,760.1072040759
641,760.9127999879
642,761.7771609537
643,762.3543006442
644,763.6876478903
645,764.7611709572
646,765.6655365266
647,766.9681187607
648,767.6877170764
649,768.9105490483
650,769.5584635027
651,771.0935442708
652,771.6046267934
653,772.0981507413
654,773.3935074843
655,774.1808322407
656,775.8715915494
657,776.9391269796
658,777.6237258799
659,778.5856213532
660,779.1452044509
661,780.2981678583
662,781.5826024972
663,782.0633806251
664,783.2236512713
665,784.4361064546
666,785.1786388047
667,786.5679824688
668,787.6664752029
669,788.1861478947
670,789.2102002688
671,789.9920610152
672,790.8654318489
673,791.6945919730
674,793.4230675958
675,794.3934255801
676,795.1965225153
677,796.0031934641
678,796.9888287820
679,797.9713349082
680,798.8997278549
681,800.0020043738
682,800.7499202527
683,801.3235015757
684,803.0922795720
685,803.9950116910
686,805.2569096349
687,805.7632074095
688,806.7718030922
689,807.5772485100
690,808.1936731525
691,809.5706383176
692,810.6598624550
693,811.5801060759
694,812.9702565335
695,813.5488911681
696,814.2690736167
697,815.9783015959
698,816.2955530621
699,817.3640022911
700,818.1900319047
701,818.8924667202
702,820.2192816027
703,821.6294360645
704,822.7813227139
705,823.2798461653
706,824.1447411887
707,824.9656168930
708,826.0179038234
709,827.0557658784
710,827.8484943248
711,829.1664666794
712,829.9304528870
713,831.0548086129
714,832.0887195878
715,833.3863017820
716,833.6626014523
717,836.4718083851
718,837.3223911934
719,839.1290787123
720,841.9934328534
721,842.2945346572
722,843.3235235028
723,844.7087378539
724,845.4051092677
725,846.1069381125
726,847.2458650731
727,848.3736209832
728,849.7817331441
729,850.3185880147
730,851.6453818046
731,852.1576573439
732,852.9709313102
733,853.6970996074
734,855.0569710620
735,855.9128783159
736,857.3721103780
737,858.2505844869
738,858.9629270323
739,859.8045226969
740,860.9998318516
741,862.0116694607
742,862.7686377876
743,863.4286241196
744,864.5806464739
745,865.3610830195
746,867.0244098864
747,868.0479520299
748,868.7817081772
749,869.4753258787
750,870.2985857390
751,873.5323921554
752,874.1899583153
753,875.5223099850
754,876.2322233357
755,877.3107428141
756,878.4094925635
757,879.2422747277
758,880.0693797655
759,881.0087676384
760,881.8039423041
761,882.3025585972
762,884.3509741016
763,885.0618052296
764,886.1343878023
765,888.6450842284
766,889.5245038979
767,890.7891758345
768,891.4267929383
769,892.2262681015
770,893.7445180528
771,894.4642965682
772,895.6535291784
773,896.6977778412
774,899.0588010587
775,899.8550242223
776,900.9767514952
777,902.3475784026
778,903.5137482919
779,904.0579540171
780,904.9226793610
781,905.8350081183
782,907.0497799553
783,907.8861391507
784,908.5461083837
785,909.6692684032
786,910.3767345585
787,911.6059911512
788,913.2842654325
789,913.7067890204
790,914.4820958637
791,915.7137061544
792,916.0920032524
793,917.0662534721
794,918.1975456811
795,919.2057749592
796,920.6204222627
797,921.0642212443
798,922.2983867861
799,923.1992781870
800,924.0327284299
801,925.1739256196
802,926.0281979851
803,926.6830804162
804,927.3559643961
805,928.6008275785
806,930.0779816248
807,931.1352289207
808,931.7500045784
809,932.7185210101
810,935.7238315232
811,936.1679611839
812,937.2186653800
813,938.2689967267
814,941.5212007724
815,942.3744651787
816,943.0236032568
817,943.8039755486
818,944.8115236573
819,945.4390945844
820,946.7359540127
821,948.2661091127
822,948.9865523167
823,949.9231539331
824,950.3855334111
825,951.5890297703
826,952.6397626139
827,953.3000582270
828,954.4416120686
829,955.2729773186
830,955.9359638430
831,957.5123757310
832,958.4604805373
833,959.5732744969
834,960.1409823485
835,960.9639922790
836,963.5886441432
837,965.1669839658
838,965.7312069498
839,967.0362820588
840,967.7951222397
841,968.5133170672
842,969.6136386432
843,970.7037729956
844,971.4664009474
845,972.2114575617
846,972.9473250248
847,974.0623405762
848,975.6381963529
849,976.3633979969
850,977.5542569943
851,978.1325251199
852,978.7882319055
853,979.7318599038
854,980.7709317543
855,981.9346745126
856,982.4562157504
857,984.0464021005
858,984.7047659718
859,985.5351977311
860,986.8742420487
861,987.5963563360
862,988.6633905359
863,989.1654593088
864,990.0624324270
865,991.0607136451
866,991.8097561114
867,993.8425046168
868,994.2289506160
869,995.2114143930
870,995.8507427610
871,997.0856226869
872,997.5112480111
873,998.8358846195
874,999.8404576145
875,1000.3279763497
876,1001.6469070427
877,1002.4271584488
878,1003.9709027670
879,1004.5769063868
880,1005.4827905037
881,1006.5070481785
882,1007.1703702398
883,1007.7583830021
884,1008.8056405745
885,1010.1369736083
886,1011.2108670063
887,1012.2659637667
888,1012.9961014576
889,1013.9087936841
890,1014.5335693099
891,1015.9832150005
892,1016.5884676538
893,1017.6689387597
894,1018.0222360231
895,1019.2877200954
896,1020.4909129776
897,1021.6480460279
898,1022.6536792703
899,1024.9384272210
900,1025.8597759344
901,1026.7656892873
902,1027.8204300515
903,1029.0241304748
904,1029.8947479911
905,1030.9073217921
906,1031.4544792511
907,1032.9356015511
908,1033.7532034703
909,1034.1361894198
910,1035.4455410652
911,1036.1968469508
912,1036.5786481611
913,1038.4905988462
914,1039.6276563592
915,1040.2043241896
916,1041.0713482164
917,1042.0474443994
918,1042.5524836443
919,1043.7790580876
920,1044.5808494501
921,1045.8901428543
922,1046.2800952457
923,1047.5478562377
924,1048.7769012041
925,1049.4248734079
926,1050.6587797515
927,1051.4139455222
928,1052.2249085046
929,1053.0247642137
930,1053.5572612546
931,1054.8346265517
932,1056.0408611633
933,1057.2990546264
934,1058.0108171366
935,1058.8373644240
936,1059.6502930336
937,1060.3673767857
938,1061.8538800217
939,1062.4075408541
940,1063.1385703348
941,1064.1395220049
942,1065.2608474158
943,1066.1813343205
944,1067.7294814177
945,1068.2487229519
946,1068.9876403399
947,1070.0338031314
948,1070.5138816424
949,1071.5738245137
950,1072.5414317735
951,1073.5998952501
952,1075.0829210766
953,1075.5555346943
954,1076.3290473111
955,1077.5861575715
956,1078.3506019972
957,1079.2334747948
958,1080.4076669253
959,1080.7466742657
960,1081.8171199001
961,1082.5260783769
962,1084.2678071894
963,1085.2776779793
964,1085.7974873148
965,1086.8503686003
966,1087.5605699606
967,1088.3488873504
968,1089.1365320496
969,1090.5353434272
970,1091.2177083455
971,1092.1083119474
972,1093.4571394809
973,1094.1283041276
974,1095.0928131454
975,1096.1988047697
976,1097.0862105303
977,1097.8750827201
978,1098.3208250739
979,1099.5228592120
980,1100.1391960420
981,1101.9147501476
982,1102.5816182457
983,1103.9289747961
984,1104.3412995525
985,1104.8876998760
986,1106.1604700722
987,1107.1918415688
988,1107.8540381677
989,1108.8584939875
990,1109.7155247442
991,1110.7273668461
992,1111.8150148354
993,1112.9692242034
994,1113.8643837981
995,1114.7156968974
996,1115.1381356455
997,1116.2759196125
998,1117.1094648205
999,1117.6764750965
1000,1119.3748232685
1001,1120.3830204271
1002,1120.9863294549
1003,1122.1818874814
1004,1122.6054329537
1005,1123.9192037918
1006,1124.5695013218
1007,1125.8281758688
1008,1126.2706734128
1009,1127.2190606184
1010,1127.9771382175
1011,1129.6160498895
1012,1130.5675623901
1013,1131.3323024400
1014,1132.2081154175
1015,1133.0849308260
1016,1133.6477944590
1017,1134.4250249900
1018,1135.9696884640
1019,1136.4056924768
1020,1137.6632872857
1021,1138.8399845399
1022,1139.4280054532
1023,1140.3926301189
1024,1141.4204664566
1025,1145.7759325020
1026,1146.6951835416
1027,1148.4290925227
1028,1148.8799618222
1029,1149.5943715610
1030,1150.4820840098
1031,1151.3435521312
1032,1152.1622754522
1033,1153.4645819999
1034,1153.8832233809
1035,1155.0991063081
1036,1156.0648185052
1037,1156.9181710146
1038,1158.0889605395
1039,1159.3033370860
1040,1159.6424897946
1041,1160.6163487323
1042,1161.6791174822
1043,1162.0902801268
1044,1162.9323296957
1045,1164.3320818953
1046,1165.6922610514
1047,1166.3215118013
1048,1167.1195907257
1049,1168.3102479540
1050,1168.5542060770
1051,1169.9014960714
1052,1170.8278182410
1053,1171.6004559882
1054,1174.6271164529
1055,1175.6028486080
1056,1176.4596639164
1057,1177.5969106220
1058,1178.1264595948
1059,1178.7656823061
1060,1179.7186760418
1061,1180.6258202605
1062,1181.7064449079
1063,1182.7512621842
1064,1183.8156043030
1065,1184.7970341556
1066,1185.4223480858
1067,1186.2104910575
1068,1187.6801872589
1069,1188.3237852566
1070,1188.7750284262
1071,1189.9990228452
1072,1190.6390376799
1073,1191.5210225396
1074,1193.2518933378
1075,1194.0026803948
1076,1194.8758990206
1077,1195.5845126100
1078,1196.2246958725
1079,1197.3277117945
1080,1198.0930981971
1081,1199.0707581602
1082,1200.1608179100
1083,1200.9659097977
1084,1202.0758749954
1085,1202.7998281159
1086,1204.2600914426
1087,1204.5938722678
1088,1205.7982579507
1089,1206.5631567426
1090,1207.2173264138
1091,1208.0284256823
1092,1208.8298667930
1093,1210.5111393146
1094,1211.3558142669
1095,1212.3001418449
1096,1212.9252213873
1097,1213.9501649477
1098,1214.4945889674
1099,1215.5740342848
1100,1216.8253641389
1101,1217.4455841370
1102,1217.8651776202
1103,1219.5257494487
1104,1220.1200967394
1105,1221.4568483345
1106,1222.4014911912
1107,1223.0492500402
1108,1224.0475158729
1109,1224.5166327320
1110,1225.3599314503
1111,1226.4809466936
1112,1227.4131120853
1113,1228.6172410510
1114,1229.9027822725
1115,1230.2541024424
1116,1230.9623432420
1117,1232.3281796239
1118,1232.9718388878
1119,1234.1235361584
1120,1234.5856353678
1121,1235.6587033682
1122,1236.3041457497
1123,1237.4142324589
1124,1238.9278019480
1125,1239.8221596219
1126,1240.3631499819
1127,1241.2217385955
1128,1242.0970765837
1129,1242.8364863209
1130,1243.6809227131
1131,1244.7839379422
1132,1245.8967089243
1133,1246.6692911424
1134,1247.6719988175
1135,1248.7477578931
1136,1249.3295485862
1137,1250.5902201571
1138,1251.3147835918
1139,1252.1251098998
1140,1252.9330468960
1141,1253.5536257960
1142,1254.4888297655
1143,1256.3306105174
1144,1256.7270676903
1145,1258.0026528575
1146,1258.5660518967
1147,1261.4252327718
1148,1262.0924217962
1149,1262.8538844921
1150,1263.9254787005
1151,1264.7555670403
1152,1266.1312961616
1153,1266.5713844560
1154,1268.0555061735
1155,1268.7529910840
1156,1269.2638674639
1157,1270.1534749977
1158,1271.0258052163
1159,1271.8336658664
1160,1272.8720425628
1161,1274.4524372928
1162,1275.0959655382
1163,1275.8115299009
1164,1276.6953938194
1165,1277.4941847511
1166,1278.6110023893
1167,1279.4176910035
1168,1280.1728866585
1169,1281.2158550657
1170,1281.7383564748
1171,1282.9116808735
1172,1284.3128017373
1173,1285.2382163219
1174,1285.8957780190
1175,1286.5802977420
1176,1287.7834882326
1177,1288.1509989463
1178,1288.9025551192
1179,1290.4297180660
1180,1291.0432976820
1181,1292.3583189882
1182,1293.0896656550
1183,1294.0179885663
1184,1294.7984286509
1185,1295.8560464419
1186,1296.6488301493
1187,1297.8048323579
1188,1298.1956745647
1189,1298.8312088810
1190,1300.0447645076
1191,1301.2786562406
1192,1302.4014679082
1193,1303.4056630246
1194,1303.8670610376
1195,1304.7820661478
1196,1305.4349391498
1197,1306.4259656034
1198,1307.4791953079
1199,1308.4415548481
1200,1308.9312788285
1201,1312.0417004265
1202,1313.3013293333
1203,1313.9328887500
1204,1314.8412217684
1205,1315.3296287917
1206,1318.0165755190
1207,1319.7846401595
1208,1320.3017748408
1209,1321.2293037958
1210,1321.9994951598
1211,1322.6641742848
1212,1323.8458021022
1213,1324.5101397671
1214,1325.5944307037
1215,1326.3731040321
1216,1327.1613735817
1217,1328.0217136480
1218,1329.4538432173
1219,1330.4629497267
1220,1330.9513551109
1221,1332.2188580967
1222,1332.8068323620
1223,1333.2555126660
1224,1334.5112776347
1225,1335.0031687953
1226,1336.5771918334
1227,1337.3791071661
1228,1338.3409880288
1229,1339.3634427153
1230,1339.9488180242
1231,1340.6963453479
1232,1342.0554736443
1233,1342.8471757807
1234,1343.3361409567
1235,1344.2692217492
1236,1345.0939701386
1237,1346.1834853105
1238,1347.5923428200
1239,1348.3627992906
1240,1349.2829414345
1241,1349.9787469767
1242,1350.5280637033
1243,1351.4976209067
1244,1352.5389138050
1245,1353.3450169228
1246,1354.3000501208
1247,1355.4456636272
1248,1356.4247251116
1249,1356.9112344794
1250,1358.1707014181
1251,1359.2689298280
1252,1359.6800501384
1253,1360.7496619411
1254,1361.4340687431
1255,1362.2999222018
1256,1362.8488256000
1257,1364.4078237675
1258,1365.6962585561
1259,1366.4099654369
1260,1366.8436767943
1261,1367.9557817392
1262,1368.8538795076
1263,1369.2900158875
1264,1370.6677360199
1265,1371.5153980739
1266,1372.1694986485
1267,1373.0380061008
1268,1374.4480692334
1269,1375.0280766748
1270,1376.4195010997
1271,1376.9074998982
1272,1377.8698872514
1273,1378.6580573060
1274,1379.3973198123
1275,1379.8453165852
1276,1381.4107071646
1277,1382.2036726288
1278,1383.5228874795
1279,1384.2897084765
1280,1384.9751122333
1281,1385.7273948304
1282,1386.6412596516
1283,1387.9440340810
1284,1388.4082037099
1285,1389.2428467683
1286,1390.1177596189
1287,1390.9655099474
1288,1392.2026862837
1289,1393.2795573659
1290,1394.3861423768
1291,1394.9500290640
1292,1395.5010408722
1293,1396.6034884416
1294,1397.1408340447
1295,1398.3490932174
1296,1398.9575672783
1297,1400.4487449266
1298,1401.1861172728
1299,1401.9953235127
1300,1402.9600805677
1301,1403.7861708142
1302,1404.8257653452
1303,1405.6922649704
1304,1406.2875454985
1305,1407.2189247943
1306,1410.4952391051
1307,1411.3349074088
1308,1411.7459622733
1309,1414.2993549220
1310,1415.1709599234
1311,1416.3999650516
1312,1417.0349131189
1313,1417.9830791391
1314,1418.9072319381
1315,1420.0439102314
1316,1420.8718101047
1317,1421.7303012498
1318,1422.8769830428
1319,1423.4881606437
1320,1424.3020321913
1321,1424.7385758869
1322,1425.9459901713
1323,1426.7091169767
1324,1428.2265228443
1325,1429.0110184439
1326,1431.2972754128
1327,1432.3915267028
1328,1433.2893903740
1329,1434.1574280374
1330,1434.9172805585
1331,1435.6114193015
1332,1436.9315513782
1333,1437.5249117874
1334,1439.1352478005
1335,1439.7379273809
1336,1440.5415129252
1337,1441.1437913738
1338,1442.1776822172
1339,1442.8639298193
1340,1443.5179562382
1341,1444.8669264801
1342,1445.8791425116
1343,1446.8857959472
1344,1447.7203329392
1345,1448.2491637878
1346,1449.4742883556
1347,1450.3173382245
1348,1450.9414739572
1349,1452.3172298186
1350,1452.6239426173
1351,1453.2565926947
1352,1454.4399253391
1353,1455.8385263719
1354,1456.8181017749
1355,1457.4671552368
1356,1458.4879831336
1357,1458.9734456129
1358,1459.8954569437
1359,1460.5389991216
1360,1461.7708647959
1361,1462.7863243632
1362,1463.2546222247
1363,1464.6704527400
1364,1465.5002262183
1365,1466.1749364696
1366,1467.2141863517
1367,1468.4054933451
1368,1468.8952683695
1369,1469.6624011435
1370,1470.3944289126
1371,1471.3403899558
1372,1472.1158335395
1373,1473.5972095691
1374,1474.7913958468
1375,1475.1517628469
1376,1476.1495174430
1377,1476.7898937054
1378,1477.5481539033
1379,1478.9706989788
1380,1479.3019404747
1381,1480.2956486382
1382,1481.4106473215
1383,1482.0083089732
1384,1483.1045661308
1385,1484.4677770548
1386,1484.9555985443
1387,1486.1496055387
1388,1486.5225585513
1389,1487.5254614241
1390,1488.2438521497
1391,1488.9437674992
1392,1490.0063811280
1393,1491.4540226124
1394,1492.3176274784
1395,1492.7903790437
1396,1494.0254304819
1397,1494.6646833904
1398,1495.2957226597
1399,1496.8308879696
1400,1497.1330307238
1401,1498.1388143115
1402,1498.8276237510
1403,1499.6124599762
